34,0,45,18,0,0
35,0,46,18,0,0
36,0,47,18,0,0
37,0,48,18,0,0
38,0,49,18,0,0
15,1,33,1,0,0
16,1,34,1,0,0
17,1,35,1,0,0
18,1,36,1,0,0
19,1,37,1,0,0
20,1,38,1,0,0
34,1,45,19,0,0
35,1,46,19,0,0
36,1,47,19,0,0
37,1,48,19,0,0
38,1,49,19,0,0
13,2,43,4,0,1
14,2,42,4,0,1
15,2,33,2,0,0
16,2,34,2,0,0
17,2,35,2,0,0
18,2,36,2,0,0
19,2,37,2,0,0
20,2,38,2,0,0
3,3,35,17,0,0
13,3,43,5,0,1
14,3,42,5,0,1
15,3,33,3,0,0
16,3,34,3,0,0
17,3,35,3,0,0
18,3,36,3,0,0
19,3,37,3,0,0
20,3,38,3,0,0
13,4,43,6,0,1
14,4,42,6,0,1
15,4,33,4,0,0
16,4,34,4,0,0
17,4,35,4,0,0
18,4,36,4,0,0
19,4,37,4,0,0
20,4,38,4,0,0
7,5,43,4,0,1
8,5,42,4,0,1
10,5,39,2,0,0
11,5,40,2,0,0
12,5,41,2,0,0
15,5,33,5,0,0
16,5,34,5,0,0
17,5,35,5,0,0
18,5,36,5,0,0
19,5,37,5,0,0
20,5,38,5,0,0
39,5,21,1,0,0
40,5,22,1,0,0
41,5,23,1,0,0
42,5,24,1,0,0
0,6,34,1,0,0
1,6,35,1,0,0
2,6,36,1,0,0
3,6,37,1,0,0
4,6,38,1,0,0
7,6,43,5,0,1
8,6,42,5,0,1
10,6,39,3,0,0
11,6,40,3,0,0
12,6,41,3,0,0
15,6,33,6,0,0
16,6,34,6,0,0
17,6,35,6,0,0
18,6,36,6,0,0
19,6,37,6,0,0
20,6,38,6,0,0
23,6,35,16,0,0
39,6,21,2,0,0
40,6,22,2,0,0
41,6,23,2,0,0
42,6,24,2,0,0
0,7,34,2,0,0
1,7,35,2,0,0
2,7,36,2,0,0
3,7,37,2,0,0
4,7,38,2,0,0
7,7,43,6,0,1
8,7,42,6,0,1
10,7,39,4,0,0
11,7,40,4,0,0
12,7,41,4,0,0
39,7,21,3,0,0
40,7,22,3,0,0
41,7,23,3,0,0
42,7,24,3,0,0
0,8,34,3,0,0
1,8,35,3,0,0
2,8,36,3,0,0
3,8,37,3,0,0
4,8,38,3,0,0
10,8,39,5,0,0
11,8,40,5,0,0
12,8,41,5,0,0
39,8,21,4,0,0
40,8,22,4,0,0
41,8,23,4,0,0
42,8,24,4,0,0
0,9,34,4,0,0
1,9,35,4,0,0
2,9,36,4,0,0
3,9,37,4,0,0
4,9,38,4,0,0
10,9,39,6,0,0
11,9,40,6,0,0
12,9,41,6,0,0
25,9,35,19,0,0
39,9,21,5,0,0
40,9,22,5,0,0
41,9,23,5,0,0
42,9,24,5,0,0
0,10,34,5,0,0
1,10,35,5,0,0
2,10,36,5,0,0
3,10,37,5,0,0
4,10,38,5,0,0
39,10,21,6,0,0
40,10,22,6,0,0
41,10,23,6,0,0
42,10,24,6,0,0
0,11,34,6,0,0
1,11,35,6,0,0
2,11,36,6,0,0
3,11,37,6,0,0
4,11,38,6,0,0
39,11,21,7,0,0
40,11,22,7,0,0
41,11,23,7,0,0
42,11,24,7,0,0
14,12,24,9,0,0
15,12,25,9,0,0
16,12,26,9,0,0
17,12,27,9,0,0
18,12,28,9,0,0
30,12,35,17,0,0
14,13,24,10,0,0
15,13,25,10,0,0
16,13,26,10,0,0
17,13,27,10,0,0
18,13,28,10,0,0
31,15,94,37,0,0
41,16,36,14,0,0
42,16,37,14,0,0
25,20,25,4,0,0
26,20,26,4,0,0
27,20,27,4,0,0
17,21,18,4,0,0
18,21,19,4,0,0
19,21,20,4,0,0
25,21,25,5,0,0
26,21,26,5,0,0
27,21,27,5,0,0
17,22,18,5,0,0
18,22,19,5,0,0
19,22,20,5,0,0
25,22,25,6,0,0
26,22,26,6,0,0
27,22,27,6,0,0
17,23,18,6,0,0
18,23,19,6,0,0
19,23,20,6,0,0
25,23,25,7,0,0
26,23,26,7,0,0
27,23,27,7,0,0
26,25,31,5,0,0
27,25,32,5,0,0
26,26,31,6,0,0
27,26,32,6,0,0
26,27,31,7,0,0
27,27,32,7,0,0
