0,0,10,0
43,0,6,0
44,0,19,0
0,1,10,0
43,1,9,0
0,2,10,0
43,2,9,0
0,3,10,0
43,3,9,0
0,4,10,0
43,4,9,0
0,5,10,0
43,5,9,0
0,6,10,0
43,6,9,0
0,7,10,0
43,7,9,0
0,8,10,0
43,8,9,0
0,9,10,0
43,9,9,0
0,10,10,0
43,10,9,0
0,11,10,0
43,11,9,0
44,11,9,0
0,12,10,0
43,12,9,0
44,12,9,0
0,13,10,0
43,13,9,0
44,13,9,0
0,14,10,0
43,14,9,0
44,14,9,0
0,15,10,0
4,15,19,0
5,15,2,0
6,15,2,0
7,15,2,0
8,15,2,0
9,15,2,0
10,15,22,0
43,15,9,0
44,15,9,0
0,16,2,0
1,16,2,0
2,16,2,0
3,16,2,0
4,16,2,0
10,16,2,0
11,16,2,0
12,16,2,0
13,16,22,0
43,16,9,0
44,16,9,0
0,17,10,0
13,17,2,0
14,17,22,0
43,17,9,0
44,17,9,0
0,18,10,0
14,18,2,0
15,18,22,0
26,18,19,0
27,18,2,0
28,18,2,0
29,18,22,0
33,18,19,0
34,18,2,0
35,18,2,0
36,18,10,0
39,18,9,0
40,18,2,0
41,18,2,0
42,18,2,0
43,18,2,0
44,18,9,0
0,19,10,0
15,19,2,0
16,19,2,0
17,19,2,0
18,19,2,0
19,19,2,0
20,19,2,0
21,19,2,0
22,19,2,0
23,19,2,0
24,19,2,0
25,19,2,0
26,19,2,0
29,19,2,0
30,19,2,0
31,19,2,0
32,19,2,0
33,19,2,0
36,19,10,0
39,19,9,0
44,19,9,0
0,20,2,0
1,20,2,0
10,20,2,0
11,20,2,0
12,20,2,0
36,20,10,0
39,20,9,0
44,20,9,0
0,21,10,0
1,21,9,0
10,21,10,0
13,21,2,0
14,21,2,0
15,21,2,0
16,21,2,0
36,21,10,0
39,21,9,0
44,21,9,0
0,22,10,0
1,22,9,0
10,22,10,0
16,22,2,0
17,22,2,0
18,22,2,0
19,22,2,0
20,22,2,0
21,22,2,0
22,22,2,0
23,22,2,0
24,22,2,0
25,22,2,0
26,22,2,0
27,22,2,0
28,22,2,0
29,22,2,0
30,22,2,0
31,22,2,0
32,22,2,0
33,22,2,0
34,22,2,0
35,22,2,0
36,22,10,0
39,22,9,0
40,22,2,0
41,22,2,0
42,22,2,0
43,22,2,0
44,22,9,0
0,23,10,0
1,23,9,0
10,23,10,0
43,23,9,0
44,23,9,0
0,24,10,0
1,24,9,0
2,24,18,0
3,24,18,0
4,24,18,0
5,24,18,0
6,24,18,0
7,24,18,0
8,24,18,0
9,24,18,0
10,24,10,0
43,24,9,0
44,24,9,0
0,25,10,0
43,25,9,0
44,25,9,0
0,26,10,0
43,26,9,0
44,26,9,0
0,27,10,0
43,27,9,0
44,27,9,0
0,28,10,0
40,28,28,0
41,28,2,0
42,28,29,0
43,28,9,0
44,28,28,0
0,29,31,0
1,29,18,0
2,29,18,0
3,29,18,0
4,29,18,0
5,29,18,0
6,29,18,0
7,29,18,0
8,29,18,0
9,29,18,0
10,29,18,0
11,29,18,0
12,29,18,0
13,29,18,0
14,29,18,0
15,29,18,0
16,29,18,0
17,29,18,0
18,29,18,0
19,29,18,0
20,29,18,0
21,29,18,0
22,29,18,0
23,29,18,0
24,29,18,0
25,29,18,0
26,29,18,0
27,29,18,0
28,29,18,0
29,29,18,0
30,29,18,0
31,29,18,0
32,29,18,0
33,29,18,0
34,29,18,0
35,29,18,0
36,29,18,0
37,29,18,0
38,29,18,0
39,29,18,0
40,29,2,0
41,29,18,0
42,29,2,0
43,29,9,0
44,29,26,0
