0,0,24,13,0,0
1,0,25,13,0,0
3,0,8,2,0,0
4,0,9,2,0,0
5,0,10,2,0,0
6,0,11,2,0,0
7,0,12,2,0,0
16,0,5,56,0,0
17,0,5,56,0,0
18,0,5,56,0,0
19,0,7,52,0,0
31,0,14,0,0,0
32,0,15,0,0,0
33,0,16,0,0,0
34,0,17,0,0,0
35,0,18,0,0,0
38,0,1,1,0,0
39,0,2,1,0,0
41,0,8,0,0,0
42,0,8,0,0,0
43,0,8,0,0,0
44,0,7,1,0,0
0,1,24,14,0,0
1,1,25,14,0,0
3,1,8,3,0,0
4,1,9,3,0,0
5,1,10,3,0,0
6,1,11,3,0,0
7,1,12,3,0,0
16,1,5,56,0,0
17,1,6,65,0,0
18,1,8,51,0,0
19,1,10,51,0,0
22,1,11,51,0,2
31,1,2,10,0,0
32,1,3,10,0,0
33,1,4,10,0,0
34,1,5,10,0,0
35,1,18,1,0,0
41,1,8,0,0,0
42,1,8,0,0,0
43,1,8,0,0,0
44,1,7,2,0,0
0,2,24,15,0,0
1,2,25,15,0,0
3,2,8,4,0,0
4,2,9,4,0,0
5,2,10,4,0,0
6,2,11,4,0,0
7,2,12,4,0,0
9,2,22,13,0,0
16,2,5,66,0,0
17,2,7,57,0,0
18,2,8,65,0,0
22,2,11,51,0,0
30,2,14,0,0,0
31,2,2,11,0,0
32,2,3,11,0,0
33,2,4,11,0,0
34,2,5,11,0,0
35,2,17,0,0,0
36,2,18,0,0,0
41,2,8,0,0,0
42,2,8,0,0,0
43,2,8,0,0,0
44,2,8,0,0,0
2,3,33,11,0,0
3,3,8,5,0,0
4,3,9,5,0,0
5,3,10,5,0,0
6,3,11,5,0,0
7,3,12,5,0,0
9,3,22,14,0,0
16,3,5,67,0,0
17,3,7,58,0,0
18,3,8,66,0,0
30,3,14,1,0,0
35,3,18,0,0,0
36,3,18,1,0,0
37,3,8,0,0,0
41,3,8,0,0,0
42,3,8,0,0,0
43,3,8,0,0,0
44,3,8,0,0,0
3,4,8,6,0,0
4,4,9,6,0,0
5,4,10,6,0,0
6,4,11,6,0,0
7,4,12,6,0,0
9,4,22,15,0,0
16,4,5,68,0,0
17,4,7,59,0,0
18,4,8,67,0,0
35,4,18,1,0,0
38,4,8,0,0,0
39,4,8,0,0,0
40,4,8,0,0,0
41,4,8,0,0,0
42,4,6,11,0,0
43,4,7,11,0,0
44,4,8,11,0,0
7,5,12,7,0,0
8,5,16,27,0,0
9,5,17,27,0,0
10,5,18,27,0,0
11,5,19,27,0,0
16,5,5,69,0,0
17,5,7,68,0,0
23,5,42,60,0,0
24,5,43,60,0,0
25,5,44,60,0,0
26,5,44,60,0,0
38,5,8,0,0,0
39,5,8,0,0,0
40,5,8,0,0,0
41,5,8,0,0,0
42,5,6,12,0,0
43,5,7,12,0,0
44,5,8,12,0,0
7,6,12,8,0,0
23,6,42,61,0,0
24,6,43,61,0,0
25,6,44,61,0,0
26,6,44,61,0,0
30,6,42,60,0,0
31,6,43,60,0,0
32,6,44,60,0,0
39,6,8,0,0,0
40,6,8,0,0,0
41,6,8,0,0,0
7,7,16,27,0,0
23,7,42,62,0,0
24,7,43,62,0,0
25,7,44,62,0,0
26,7,44,62,0,0
30,7,42,61,0,0
31,7,43,61,0,0
32,7,44,61,0,0
39,7,2,8,0,0
40,7,8,0,0,0
41,7,8,0,0,0
7,8,16,27,0,0
23,8,42,63,0,0
24,8,43,63,0,0
25,8,44,63,0,0
26,8,44,63,0,0
30,8,42,62,0,0
31,8,43,62,0,0
32,8,44,62,0,0
6,9,16,27,0,0
7,9,17,27,0,0
17,9,42,60,0,0
18,9,43,60,0,0
19,9,44,60,0,0
20,9,44,60,0,0
30,9,42,63,0,0
31,9,43,63,0,0
32,9,44,63,0,0
6,10,16,27,0,0
7,10,17,27,0,0
8,10,18,27,0,0
9,10,19,27,0,0
10,10,19,28,0,0
13,10,42,60,0,0
14,10,42,60,0,0
15,10,43,60,0,0
16,10,44,60,0,0
17,10,44,60,0,0
18,10,44,60,0,0
19,10,44,60,0,0
20,10,42,60,0,0
6,11,16,28,0,0
7,11,17,28,0,0
8,11,18,28,0,0
9,11,19,28,0,0
10,11,19,29,0,0
13,11,42,61,0,0
14,11,42,60,0,0
15,11,43,60,0,0
16,11,44,60,0,0
17,11,44,61,0,0
18,11,44,61,0,0
19,11,44,61,0,0
20,11,42,60,0,0
28,11,44,60,0,0
6,12,16,29,0,0
7,12,17,29,0,0
8,12,18,29,0,0
9,12,19,29,0,0
13,12,42,62,0,0
14,12,42,60,0,0
15,12,42,60,0,0
16,12,43,60,0,0
17,12,44,60,0,0
18,12,44,62,0,0
19,12,44,62,0,0
20,12,42,60,0,0
21,12,43,60,0,0
22,12,44,60,0,0
23,12,44,62,0,0
24,12,44,62,0,0
25,12,44,60,0,0
26,12,44,62,0,0
27,12,44,61,0,0
28,12,44,61,0,0
29,12,44,60,0,0
13,13,42,63,0,0
14,13,42,61,0,0
15,13,42,60,0,0
16,13,42,60,0,0
17,13,43,60,0,0
18,13,44,60,0,0
19,13,44,63,0,0
20,13,42,60,0,0
21,13,43,60,0,0
22,13,44,60,0,0
23,13,44,63,0,0
24,13,44,63,0,0
25,13,44,61,0,0
26,13,44,63,0,0
27,13,44,62,0,0
28,13,44,62,0,0
29,13,44,61,0,0
14,14,42,62,0,0
15,14,42,61,0,0
16,14,42,60,0,0
17,14,42,60,0,0
18,14,43,60,0,0
19,14,44,60,0,0
20,14,42,60,0,0
21,14,43,60,0,0
22,14,44,60,0,0
23,14,43,63,0,0
24,14,44,63,0,0
25,14,44,62,0,0
26,14,44,63,0,0
