0,1,25,16
1,1,26,16
23,1,32,9
24,1,33,9
25,1,34,9
0,2,25,17
1,2,26,17
23,2,32,10
24,2,33,10
25,2,34,10
1,3,25,16
2,3,26,16
6,3,25,18
7,3,26,18
12,3,25,16
13,3,26,16
1,4,25,17
2,4,26,17
5,4,32,15
6,4,25,19
7,4,26,19
12,4,25,17
13,4,26,17
1,5,32,14
2,5,33,14
9,5,32,15
20,5,25,16
21,5,26,16
6,6,25,16
7,6,26,16
20,6,25,17
21,6,26,17
6,7,25,17
7,7,26,17
13,7,25,16
14,7,26,16
35,7,35,9
36,7,36,9
37,7,37,9
38,7,38,9
13,8,25,17
14,8,26,17
19,8,25,18
20,8,26,18
16,9,33,14
17,9,32,14
19,9,25,19
20,9,26,19
6,10,25,18
7,10,26,18
6,11,25,19
7,11,26,19
13,11,24,9
14,11,25,9
15,11,26,9
16,11,27,9
17,11,28,9
27,11,25,16
28,11,26,16
2,12,32,14
3,12,33,14
9,12,7,6
13,12,24,10
14,12,25,10
15,12,26,10
16,12,27,10
17,12,28,10
27,12,25,17
28,12,26,17
9,13,7,7
13,13,24,11
14,13,25,11
15,13,26,11
16,13,27,11
17,13,28,11
9,14,7,8
13,14,24,12
14,14,25,12
15,14,26,12
16,14,27,12
17,14,28,12
21,14,31,9
22,14,30,9
23,14,29,9
4,15,7,51
5,15,8,51
6,15,8,51
7,15,8,51
8,15,8,51
9,15,8,51
10,15,9,51
21,15,31,10
22,15,30,10
23,15,29,10
0,16,8,51
1,16,8,51
2,16,8,51
3,16,8,51
4,16,10,51
10,16,11,51
11,16,8,51
12,16,8,51
13,16,9,51
13,17,11,51
14,17,9,51
14,18,11,51
15,18,9,51
26,18,7,51
27,18,8,51
28,18,8,51
29,18,9,51
33,18,7,51
34,18,8,51
35,18,8,51
36,18,8,51
37,18,8,51
38,18,8,51
39,18,8,51
40,18,8,51
41,18,8,51
42,18,8,51
43,18,8,51
44,18,8,51
3,19,8,53
4,19,8,53
5,19,8,53
6,19,8,53
7,19,8,53
8,19,8,53
9,19,8,53
10,19,10,52
15,19,11,51
16,19,8,51
17,19,8,51
18,19,8,51
19,19,8,51
20,19,8,51
21,19,8,51
22,19,8,51
23,19,8,51
24,19,8,51
25,19,8,51
26,19,10,51
29,19,11,51
30,19,8,51
31,19,8,51
32,19,8,51
33,19,10,51
0,20,8,53
1,20,8,53
2,20,9,53
10,20,7,53
11,20,8,53
12,20,8,53
13,20,10,52
13,21,7,53
14,21,8,53
15,21,8,53
16,21,10,52
2,22,47,79
3,22,48,79
4,22,49,79
7,22,52,79
8,22,53,79
9,22,54,79
16,22,7,53
17,22,8,53
18,22,8,53
19,22,8,53
20,22,8,53
21,22,8,53
22,22,8,53
23,22,8,53
24,22,8,53
25,22,8,53
26,22,8,53
27,22,8,53
28,22,8,53
29,22,8,53
30,22,8,53
31,22,8,53
32,22,8,53
33,22,8,53
34,22,8,53
35,22,8,53
36,22,8,53
37,22,8,53
38,22,8,53
39,22,8,53
40,22,8,53
41,22,8,53
42,22,8,53
43,22,8,53
44,22,8,53
2,23,47,80
3,23,48,80
4,23,49,80
7,23,52,80
8,23,53,80
9,23,54,80
2,24,47,81
3,24,48,81
4,24,49,81
7,24,52,81
8,24,53,81
9,24,54,81
2,25,47,82
3,25,48,82
4,25,49,82
7,25,52,82
8,25,53,82
9,25,54,82
