0,0,2,0
1,0,2,0
2,0,2,0
3,0,2,0
4,0,2,0
5,0,2,0
6,0,2,0
7,0,2,0
8,0,2,0
9,0,2,0
10,0,2,0
11,0,2,0
12,0,2,0
13,0,2,0
14,0,2,0
0,1,2,0
1,1,10,0
3,1,33,0
4,1,34,0
14,1,2,0
0,2,2,0
1,2,13,0
6,2,2,0
7,2,2,0
8,2,2,0
9,2,2,0
10,2,2,0
11,2,2,0
12,2,2,0
14,2,2,0
0,3,2,0
1,3,2,0
2,3,22,0
12,3,2,0
13,3,2,0
14,3,2,0
0,4,2,0
1,4,2,0
2,4,2,0
3,4,31,0
4,4,32,0
13,4,2,0
14,4,2,0
0,5,2,0
14,5,2,0
0,6,2,0
14,6,2,0
0,7,2,0
14,7,2,0
0,8,2,0
14,8,2,0
0,9,2,0
2,9,2,0
14,9,2,0
0,10,2,0
2,10,2,0
14,10,2,0
0,11,2,0
1,11,2,0
2,11,2,0
3,11,2,0
4,11,2,0
5,11,2,0
6,11,18,0
7,11,18,0
8,11,2,0
9,11,2,0
10,11,2,0
11,11,2,0
12,11,2,0
13,11,2,0
14,11,2,0
