0,0,99,2,0
1,0,100,2,0
2,0,100,2,0
3,0,100,2,0
4,0,100,2,0
5,0,100,2,0
6,0,100,2,0
7,0,100,2,0
8,0,100,2,0
9,0,100,2,0
10,0,100,2,0
11,0,100,2,0
12,0,100,2,0
13,0,101,2,0
14,0,102,2,0
0,1,67,3,0
1,1,78,6,0
2,1,76,7,0
3,1,77,7,0
4,1,75,7,0
5,1,78,6,0
6,1,77,7,0
7,1,76,7,0
8,1,75,7,0
9,1,78,6,0
10,1,75,7,0
11,1,76,7,0
12,1,77,7,0
13,1,73,6,0
14,1,102,3,0
0,2,67,4,0
1,2,78,8,0
2,2,75,8,0
3,2,77,8,0
4,2,76,8,0
5,2,78,8,0
6,2,75,8,0
7,2,86,5,0
8,2,87,5,0
9,2,78,8,0
10,2,77,8,0
11,2,75,8,0
12,2,75,8,0
13,2,73,8,0
14,2,102,4,0
0,3,67,5,0
1,3,78,9,0
2,3,76,9,0
3,3,77,9,0
4,3,76,9,0
5,3,78,9,0
6,3,75,9,0
7,3,86,6,0
8,3,87,6,0
9,3,78,9,0
10,3,77,9,0
11,3,76,9,0
12,3,76,9,0
13,3,73,9,0
14,3,102,5,0
0,4,67,3,0
1,4,89,15,0
2,4,62,2,0
3,4,63,2,0
4,4,64,3,0
5,4,65,3,0
6,4,61,3,0
7,4,86,7,0
8,4,87,7,0
9,4,64,3,0
10,4,65,3,0
11,4,62,2,0
12,4,62,2,0
13,4,65,2,0
14,4,102,6,0
0,5,67,4,0
1,5,61,3,0
2,5,62,3,0
3,5,64,4,0
4,5,64,3,0
5,5,65,3,0
6,5,63,3,0
7,5,64,3,0
8,5,62,2,0
9,5,63,2,0
10,5,62,3,0
11,5,63,3,0
12,5,64,3,0
13,5,65,3,0
14,5,102,7,0
0,6,67,5,0
1,6,61,4,0
2,6,62,4,0
3,6,63,4,0
4,6,64,4,0
5,6,65,4,0
6,6,63,4,0
7,6,64,4,0
8,6,62,3,0
9,6,63,3,0
10,6,62,4,0
11,6,63,4,0
12,6,64,4,0
13,6,65,4,0
14,6,102,6,0
0,7,67,6,0
1,7,61,5,0
2,7,62,5,0
3,7,63,5,0
4,7,64,5,0
5,7,65,5,0
6,7,63,5,0
7,7,64,5,0
8,7,62,2,0
9,7,63,2,0
10,7,63,3,0
11,7,64,3,0
12,7,65,3,0
13,7,65,3,0
14,7,102,7,0
0,8,67,8,0
1,8,61,6,0
2,8,62,6,0
3,8,63,6,0
4,8,64,6,0
5,8,65,6,0
6,8,63,6,0
7,8,64,6,0
8,8,62,3,0
9,8,63,3,0
10,8,63,4,0
11,8,64,4,0
12,8,65,4,0
13,8,65,4,0
14,8,102,6,0
0,9,67,9,0
1,9,101,9,0
2,9,101,9,0
5,9,101,9,0
6,9,101,9,0
7,9,73,4,0
8,9,61,5,0
9,9,62,5,0
10,9,63,5,0
11,9,64,5,0
12,9,65,5,0
13,9,65,5,0
14,9,102,7,0
7,10,99,8,0
8,10,61,6,0
9,10,62,6,0
10,10,63,6,0
11,10,64,6,0
12,10,65,6,0
13,10,65,6,0
14,10,102,8,0
7,11,99,9,0
8,11,101,9,0
9,11,101,9,0
12,11,101,9,0
13,11,101,9,0
14,11,102,9,0
