7,0,30,13,0,0
8,0,31,13,0,0
12,0,20,14,0,0
13,0,21,14,0,0
21,0,24,13,0,0
22,0,25,13,0,0
27,0,22,13,0,0
31,0,30,13,0,0
32,0,31,13,0,0
35,0,23,13,0,0
43,0,20,14,0,0
44,0,21,14,0,0
7,1,30,14,0,0
8,1,31,14,0,0
12,1,20,15,0,0
13,1,21,15,0,0
17,1,12,1,0,0
19,1,22,13,0,0
21,1,24,14,0,0
22,1,25,14,0,0
27,1,22,14,0,0
31,1,30,14,0,0
32,1,31,14,0,0
35,1,23,14,0,0
43,1,20,15,0,0
44,1,21,15,0,0
1,2,20,14,0,0
2,2,21,14,0,0
7,2,30,15,0,0
8,2,31,15,0,0
12,2,20,16,0,0
13,2,21,16,0,0
17,2,12,2,0,0
19,2,22,14,0,0
21,2,24,15,0,0
22,2,25,15,0,0
27,2,22,15,0,0
31,2,30,15,0,0
32,2,31,15,0,0
35,2,23,15,0,0
43,2,20,16,0,0
44,2,21,16,0,0
1,3,20,15,0,0
19,3,22,15,0,0
40,3,14,10,0,0
41,3,15,10,0,0
42,3,16,10,0,0
1,4,20,16,0,0
13,4,38,13,0,0
14,4,39,13,0,0
11,5,38,13,0,0
12,5,39,13,0,0
13,7,8,7,0,0
0,8,10,1,0,0
1,8,11,1,0,0
2,8,12,1,0,0
13,8,8,8,0,0
37,8,18,4,0,0
38,8,19,4,0,0
39,8,20,4,0,0
0,9,10,2,0,0
1,9,11,2,0,0
2,9,12,2,0,0
37,9,18,5,0,0
38,9,19,5,0,0
39,9,20,5,0,0
0,10,10,3,0,0
1,10,11,3,0,0
2,10,12,3,0,0
37,10,18,6,0,0
38,10,19,6,0,0
39,10,20,6,0,0
0,11,10,4,0,0
1,11,11,4,0,0
2,11,12,4,0,0
37,11,18,7,0,0
39,11,20,7,0,0
40,11,12,12,0,0
41,11,13,12,0,0
0,12,10,5,0,0
1,12,11,5,0,0
2,12,12,5,0,0
37,12,18,8,0,0
39,12,20,8,0,0
0,13,10,6,0,0
1,13,11,6,0,0
2,13,12,6,0,0
21,13,18,29,0,0
22,13,19,29,0,0
23,13,20,29,0,0
24,13,21,29,0,0
25,13,22,29,0,0
26,13,23,29,0,0
2,14,12,7,0,0
21,14,18,30,0,0
22,14,19,30,0,0
23,14,20,30,0,0
24,14,21,30,0,0
25,14,22,30,0,0
26,14,23,30,0,0
27,14,24,30,0,0
2,15,12,8,0,0
21,15,18,31,0,0
22,15,19,31,0,0
23,15,20,31,0,0
24,15,21,31,0,0
25,15,22,31,0,0
26,15,23,31,0,0
27,15,24,31,0,0
41,16,8,1,0,0
42,16,9,1,0,0
43,16,10,1,0,0
44,16,11,1,0,0
29,17,13,2,0,0
41,17,8,2,0,0
42,17,9,2,0,0
43,17,10,2,0,0
44,17,11,2,0,0
32,18,24,9,0,0
33,18,25,9,0,0
34,18,26,9,0,0
35,18,27,9,0,0
36,18,28,9,0,0
41,18,8,3,0,0
42,18,9,3,0,0
43,18,10,3,0,0
44,18,11,3,0,0
32,19,24,10,0,0
33,19,25,10,0,0
34,19,26,10,0,0
35,19,27,10,0,0
36,19,28,10,0,0
41,19,8,4,0,0
42,19,9,4,0,0
43,19,10,4,0,0
44,19,11,4,0,0
41,20,8,5,0,0
42,20,9,5,0,0
43,20,10,5,0,0
44,20,11,5,0,0
0,21,10,1,0,0
1,21,11,1,0,0
2,21,12,1,0,0
41,21,8,6,0,0
42,21,9,6,0,0
43,21,10,6,0,0
44,21,11,6,0,0
0,22,10,2,0,0
1,22,11,2,0,0
2,22,12,2,0,0
20,22,1,1,0,0
21,22,2,1,0,0
22,22,3,1,0,0
23,22,4,1,0,0
24,22,5,1,0,0
25,22,6,1,0,0
26,22,7,1,0,0
29,22,13,7,0,0
37,22,27,26,0,0
38,22,28,26,0,0
39,22,29,26,0,0
0,23,10,3,0,0
1,23,11,3,0,0
2,23,12,3,0,0
4,23,40,13,0,0
5,23,41,13,0,0
8,23,40,13,0,0
9,23,41,13,0,0
12,23,13,2,0,0
13,23,14,2,0,0
14,23,15,2,0,0
15,23,16,2,0,0
16,23,17,2,0,0
20,23,1,2,0,0
21,23,2,2,0,0
22,23,3,2,0,0
23,23,4,2,0,0
24,23,5,2,0,0
25,23,6,2,0,0
26,23,7,2,0,0
37,23,27,27,0,0
38,23,28,27,0,0
39,23,29,27,0,0
0,24,10,4,0,0
1,24,11,4,0,0
2,24,12,4,0,0
3,24,40,13,0,0
6,24,40,13,0,0
7,24,41,13,0,0
12,24,13,3,0,0
13,24,14,3,0,0
14,24,15,3,0,0
15,24,16,3,0,0
16,24,17,3,0,0
20,24,1,3,0,0
21,24,2,3,0,0
22,24,3,3,0,0
23,24,4,3,0,0
24,24,5,3,0,0
25,24,6,3,0,0
26,24,7,3,0,0
0,25,10,5,0,0
1,25,11,5,0,0
2,25,12,5,0,0
12,25,13,4,0,0
13,25,14,4,0,0
14,25,15,4,0,0
15,25,16,4,0,0
16,25,17,4,0,0
20,25,1,4,0,0
21,25,2,4,0,0
22,25,3,4,0,0
23,25,4,4,0,0
24,25,5,4,0,0
25,25,6,4,0,0
26,25,7,4,0,0
29,25,18,4,0,0
30,25,19,4,0,0
31,25,20,4,0,0
0,26,10,6,0,0
1,26,11,6,0,0
2,26,12,6,0,0
12,26,13,5,0,0
13,26,14,5,0,0
14,26,15,5,0,0
15,26,16,5,0,0
16,26,17,5,0,0
20,26,1,5,0,0
21,26,2,5,0,0
22,26,3,5,0,0
23,26,4,5,0,0
24,26,5,5,0,0
25,26,6,5,0,0
26,26,7,5,0,0
29,26,18,5,0,0
30,26,19,5,0,0
31,26,20,5,0,0
2,27,12,7,0,0
12,27,13,6,0,0
13,27,14,6,0,0
14,27,15,6,0,0
15,27,16,6,0,0
16,27,17,6,0,0
20,27,1,6,0,0
21,27,2,6,0,0
22,27,3,6,0,0
23,27,4,6,0,0
24,27,5,6,0,0
25,27,6,6,0,0
26,27,7,6,0,0
29,27,18,6,0,0
30,27,19,6,0,0
31,27,20,6,0,0
35,27,25,30,0,0
36,27,26,30,0,0
37,27,27,30,0,0
38,27,28,30,0,0
39,27,29,30,0,0
40,27,30,30,0,0
41,27,31,30,0,0
2,28,12,8,0,0
12,28,13,7,0,0
16,28,17,7,0,0
25,28,6,7,0,0
26,28,7,7,0,0
35,28,25,31,0,0
41,28,31,31,0,0
12,29,13,8,0,0
16,29,17,8,0,0
20,29,1,8,0,0
25,29,6,8,0,0
26,29,7,8,0,0
35,29,25,32,0,0
41,29,31,32,0,0
