7,8,1,37
8,8,2,37
9,8,2,37
10,8,3,37
7,9,1,38
8,9,9,49
9,9,9,49
10,9,3,38
7,10,1,39
8,10,4,38
9,10,9,49
10,10,5,37
11,10,3,37
16,10,1,37
17,10,2,37
18,10,3,37
23,10,1,37
24,10,3,37
25,10,1,37
26,10,3,37
8,11,1,39
9,11,4,38
10,11,9,49
11,11,5,37
12,11,3,37
16,11,1,38
17,11,7,49
18,11,3,38
22,11,1,37
23,11,4,37
24,11,5,37
25,11,4,37
26,11,5,37
27,11,3,37
9,12,1,39
10,12,4,38
11,12,7,49
12,12,5,37
13,12,2,37
14,12,2,37
15,12,2,37
16,12,4,37
17,12,7,49
18,12,5,37
19,12,2,37
20,12,2,37
21,12,2,37
22,12,4,37
23,12,7,49
24,12,9,49
25,12,9,49
26,12,9,49
27,12,3,38
33,12,1,37
34,12,3,37
10,13,1,38
11,13,7,49
12,13,7,49
13,13,9,49
14,13,9,49
15,13,7,49
16,13,9,49
17,13,9,49
18,13,9,49
19,13,9,49
20,13,9,49
21,13,9,49
22,13,7,49
23,13,7,49
24,13,9,49
25,13,9,49
26,13,9,49
27,13,5,37
28,13,2,37
29,13,2,37
30,13,2,37
31,13,2,37
32,13,2,37
33,13,4,37
34,13,5,37
35,13,3,37
10,14,1,38
11,14,9,49
12,14,5,38
13,14,2,39
14,14,2,39
15,14,2,39
16,14,2,39
17,14,2,39
18,14,2,39
19,14,2,39
20,14,4,38
21,14,7,49
22,14,7,49
23,14,7,49
24,14,9,49
25,14,7,49
26,14,9,49
27,14,7,49
28,14,7,49
29,14,7,49
30,14,9,49
31,14,9,49
32,14,7,49
33,14,7,49
34,14,9,49
35,14,3,38
10,15,1,38
11,15,7,49
12,15,3,38
20,15,1,38
21,15,9,49
22,15,7,49
23,15,9,49
24,15,9,49
25,15,9,49
26,15,9,49
27,15,5,38
28,15,2,39
29,15,2,39
30,15,2,39
31,15,2,39
32,15,4,38
33,15,7,49
34,15,7,49
35,15,5,37
36,15,3,37
10,16,1,38
11,16,7,49
12,16,3,38
20,16,1,39
21,16,4,38
22,16,9,49
23,16,9,49
24,16,9,49
25,16,9,49
26,16,7,49
27,16,3,38
28,16,7,37
29,16,8,37
30,16,8,37
31,16,9,37
32,16,1,39
33,16,4,38
34,16,9,49
35,16,7,49
36,16,5,37
37,16,3,37
10,17,1,38
11,17,7,49
12,17,3,38
21,17,1,38
22,17,9,49
23,17,7,49
24,17,9,49
25,17,9,49
26,17,7,49
27,17,3,38
28,17,7,38
29,17,15,49
30,17,15,49
31,17,11,37
32,17,9,37
33,17,1,39
34,17,4,38
35,17,9,49
36,17,9,49
37,17,3,38
9,18,1,37
10,18,4,37
11,18,9,49
12,18,3,38
21,18,1,38
22,18,7,49
23,18,7,49
24,18,7,49
25,18,9,49
26,18,9,49
27,18,3,38
28,18,7,38
29,18,15,49
30,18,15,49
31,18,15,49
32,18,9,38
34,18,1,39
35,18,2,39
36,18,2,39
37,18,3,39
8,19,1,37
9,19,4,37
10,19,7,49
11,19,5,38
12,19,3,39
21,19,1,39
22,19,4,38
23,19,9,49
24,19,7,49
25,19,7,49
26,19,7,49
27,19,3,38
28,19,7,38
29,19,15,49
30,19,15,49
31,19,15,49
32,19,9,38
7,20,1,37
8,20,4,37
9,20,9,49
10,20,5,38
11,20,3,39
17,20,1,37
18,20,2,37
19,20,3,37
22,20,1,38
23,20,9,49
24,20,7,49
25,20,9,49
26,20,9,49
27,20,3,38
28,20,7,39
29,20,8,39
30,20,8,39
31,20,8,39
32,20,9,39
2,21,1,37
3,21,2,37
4,21,2,37
5,21,2,37
6,21,2,37
7,21,4,37
8,21,9,49
9,21,9,49
10,21,3,38
17,21,1,38
18,21,7,49
19,21,3,38
22,21,1,38
23,21,9,49
24,21,9,49
25,21,7,49
26,21,7,49
27,21,3,38
2,22,1,39
3,22,4,38
4,22,7,49
5,22,7,49
6,22,9,49
7,22,7,49
8,22,7,49
9,22,7,49
10,22,5,37
11,22,3,37
17,22,1,38
18,22,7,49
19,22,3,38
22,22,1,38
23,22,7,49
24,22,9,49
25,22,9,49
26,22,9,49
27,22,3,38
3,23,1,39
4,23,2,39
5,23,2,39
6,23,2,39
7,23,2,39
8,23,2,39
9,23,4,38
10,23,9,49
11,23,5,37
12,23,2,37
13,23,2,37
14,23,2,37
15,23,2,37
16,23,2,37
17,23,4,37
18,23,9,49
19,23,5,37
20,23,2,37
21,23,2,37
22,23,4,37
23,23,7,49
24,23,7,49
25,23,7,49
26,23,7,49
27,23,3,38
9,24,1,39
10,24,4,38
11,24,7,49
12,24,7,49
13,24,9,49
14,24,9,49
15,24,9,49
16,24,9,49
17,24,9,49
18,24,9,49
19,24,9,49
20,24,9,49
21,24,7,49
22,24,7,49
23,24,7,49
24,24,7,49
25,24,9,49
26,24,9,49
27,24,5,37
28,24,3,37
10,25,1,39
11,25,2,39
12,25,2,39
13,25,2,39
14,25,2,39
15,25,2,39
16,25,2,39
17,25,2,39
18,25,2,39
19,25,2,39
20,25,2,39
21,25,2,39
22,25,2,39
23,25,2,39
24,25,2,39
25,25,2,39
26,25,4,38
27,25,7,49
28,25,3,38
26,26,1,38
27,26,9,49
28,26,3,38
26,27,1,38
27,27,9,49
28,27,3,38
26,28,1,38
27,28,7,49
28,28,3,38
26,29,1,38
27,29,9,49
28,29,3,38
