0,0,11,55,0
1,0,12,55,0
2,0,10,55,0
3,0,11,55,0
4,0,12,55,0
5,0,10,55,0
6,0,4,57,0
7,0,5,57,0
8,0,5,56,0
9,0,5,56,0
10,0,5,56,0
11,0,5,56,0
12,0,5,56,0
13,0,5,56,0
14,0,5,56,0
15,0,5,56,0
16,0,5,56,0
17,0,5,56,0
18,0,5,56,0
19,0,7,52,0
25,0,9,52,0
26,0,5,56,0
27,0,5,56,0
28,0,5,56,0
29,0,7,56,0
30,0,8,56,0
0,1,11,56,0
1,1,12,56,0
2,1,10,56,0
3,1,11,56,0
4,1,12,56,0
5,1,10,56,0
6,1,4,58,0
7,1,5,58,0
8,1,4,57,0
9,1,5,57,0
10,1,5,57,0
11,1,5,57,0
12,1,5,57,0
13,1,5,57,0
14,1,5,57,0
15,1,5,56,0
16,1,5,56,0
17,1,6,65,0
18,1,8,51,0
19,1,10,51,0
22,1,11,51,0
23,1,5,69,0
24,1,8,51,0
25,1,7,51,0
26,1,5,57,0
27,1,5,57,0
28,1,6,57,0
29,1,7,57,0
30,1,8,57,0
0,2,11,57,0
1,2,12,57,0
2,2,10,57,0
3,2,11,57,0
4,2,12,57,0
5,2,10,57,0
6,2,4,59,0
7,2,5,59,0
8,2,4,58,0
9,2,5,58,0
10,2,5,58,0
11,2,5,58,0
12,2,5,58,0
13,2,5,58,0
14,2,5,58,0
15,2,5,66,0
16,2,5,66,0
17,2,7,57,0
18,2,8,65,0
22,2,11,51,0
23,2,5,59,0
24,2,12,70,0
25,2,13,71,0
26,2,13,70,0
27,2,14,70,0
28,2,7,57,0
29,2,15,81,0
0,3,11,58,0
1,3,12,58,0
2,3,10,58,0
3,3,11,58,0
4,3,12,58,0
5,3,10,58,0
6,3,4,60,0
7,3,5,60,0
8,3,4,59,0
9,3,5,59,0
10,3,5,59,0
11,3,5,59,0
12,3,5,59,0
13,3,5,59,0
14,3,5,59,0
15,3,5,67,0
16,3,5,67,0
17,3,7,58,0
18,3,8,66,0
23,3,5,61,0
24,3,2,51,0
25,3,2,51,0
26,3,2,51,0
27,3,2,51,0
28,3,14,88,0
6,4,4,61,0
7,4,5,61,0
8,4,4,60,0
9,4,5,60,0
10,4,5,60,0
11,4,5,60,0
12,4,5,60,0
13,4,5,60,0
14,4,5,60,0
15,4,5,68,0
16,4,5,68,0
17,4,7,59,0
18,4,8,67,0
0,5,14,54,0
1,5,14,54,0
2,5,6,62,0
8,5,4,61,0
9,5,5,61,0
10,5,5,61,0
11,5,5,61,0
12,5,5,61,0
13,5,5,61,0
14,5,5,61,0
15,5,5,69,0
16,5,5,69,0
17,5,7,68,0
2,6,6,63,0
3,6,1,70,0
4,6,2,70,0
5,6,3,70,0
6,6,4,70,0
9,6,5,70,0
10,6,7,37,0
11,6,10,37,0
3,7,1,71,0
4,7,2,71,0
5,7,3,71,0
6,7,4,71,0
8,7,7,37,0
9,7,8,37,0
10,7,10,37,0
2,8,6,65,0
3,8,1,72,0
4,8,2,72,0
5,8,3,72,0
6,8,4,72,0
8,8,7,38,0
9,8,8,38,0
2,9,7,56,0
3,9,1,73,0
4,9,2,73,0
5,9,3,73,0
6,9,4,73,0
8,9,7,38,0
9,9,8,38,0
22,9,81,3,0
23,9,82,3,0
24,9,83,3,0
25,9,84,3,0
26,9,85,3,0
2,10,7,56,0
3,10,1,74,0
4,10,2,74,0
5,10,3,74,0
6,10,4,74,0
8,10,7,38,0
9,10,8,38,0
22,10,81,4,0
23,10,82,4,0
