5,1,82,18,0,0
6,1,82,18,0,0
10,1,42,14,0,0
11,1,37,14,0,0
13,1,6,0,0,0
5,2,82,19,0,0
6,2,82,19,0,0
7,2,17,12,0,1
8,2,16,12,0,0
9,2,17,12,0,0
13,2,6,1,0,0
5,3,82,20,0,0
6,3,82,20,0,0
7,3,17,13,0,1
8,3,16,13,0,0
9,3,17,13,0,0
13,3,6,2,0,0
13,4,22,27,0,0
9,6,45,19,0,0
10,6,46,19,0,0
11,6,47,19,0,0
9,7,45,20,0,0
10,7,46,20,0,0
11,7,47,20,0,0
1,8,28,0,0,0
2,8,29,0,0,0
3,8,10,22,0,0
4,8,11,22,0,0
5,8,29,0,0,1
6,8,28,0,0,1
9,8,45,21,0,0
10,8,39,28,0,0
11,8,47,21,0,0
12,8,46,15,0,0
13,8,45,15,0,0
14,8,21,14,0,0
1,9,28,1,0,0
2,9,29,1,0,0
3,9,10,23,0,0
4,9,11,23,0,0
5,9,29,1,0,1
6,9,28,1,0,1
11,9,46,25,0,0
12,9,46,16,0,0
13,9,45,16,0,0
14,9,21,15,0,0
1,10,28,2,0,0
2,10,29,2,0,0
5,10,29,2,0,1
6,10,28,2,0,1
11,10,46,25,0,0
12,10,46,25,0,0
13,10,21,16,0,0
14,10,21,16,0,0
