0,0,2,0
1,0,2,0
2,0,2,0
3,0,2,0
4,0,2,0
5,0,2,0
6,0,2,0
7,0,2,0
8,0,2,0
9,0,2,0
10,0,2,0
11,0,2,0
12,0,2,0
13,0,2,0
14,0,2,0
0,1,2,0
14,1,2,0
0,2,2,0
14,2,2,0
0,3,2,0
1,3,2,0
2,3,2,0
3,3,2,0
4,3,2,0
5,3,2,0
6,3,2,0
7,3,2,0
8,3,2,0
9,3,2,0
10,3,2,0
11,3,2,0
12,3,2,0
13,3,2,0
14,3,2,0
0,4,2,0
12,4,2,0
13,4,2,0
14,4,2,0
0,5,2,0
2,5,4,0
3,5,2,0
4,5,5,0
6,5,4,0
7,5,2,0
8,5,5,0
10,5,4,0
11,5,2,0
12,5,5,0
14,5,2,0
0,6,2,0
1,6,22,0
2,6,60,0
3,6,2,0
4,6,61,0
6,6,60,0
7,6,2,0
8,6,61,0
10,6,60,0
11,6,2,0
12,6,61,0
14,6,2,0
0,7,2,0
1,7,2,0
14,7,2,0
0,8,2,0
1,8,2,0
13,8,18,0
14,8,2,0
0,9,2,0
1,9,2,0
2,9,2,0
5,9,2,0
6,9,2,0
7,9,2,0
8,9,4,0
9,9,5,0
13,9,2,0
14,9,2,0
2,10,2,0
3,10,2,0
4,10,2,0
5,10,2,0
7,10,2,0
8,10,2,0
9,10,13,0
13,10,2,0
14,10,2,0
7,11,2,0
8,11,2,0
9,11,2,0
10,11,18,0
11,11,18,0
12,11,2,0
13,11,2,0
14,11,2,0
