0,1,13,0,2
1,1,14,0,2
2,1,15,5,2
3,1,14,0,2
4,1,15,0,2
5,1,13,0,2
6,1,14,0,2
7,1,15,5,2
8,1,14,0,2
9,1,14,0,2
10,1,14,0,2
11,1,15,5,2
12,1,14,0,2
13,1,15,0,2
0,2,14,4,2
1,2,0,2,2
2,2,0,5,2
3,2,0,3,2
4,2,13,4,2
5,2,14,4,2
6,2,0,2,2
7,2,0,5,2
8,2,0,5,2
9,2,0,3,2
10,2,0,5,2
11,2,0,3,2
12,2,0,3,2
13,2,13,4,2
14,2,15,5,2
15,2,15,5,2
16,2,14,0,2
17,2,15,5,2
18,2,14,0,2
19,2,15,5,2
20,2,15,5,2
21,2,14,0,2
22,2,14,0,2
23,2,15,5,2
24,2,15,5,2
25,2,14,0,2
26,2,19,0,2
27,2,20,0,2
28,2,15,5,2
29,2,20,0,2
30,2,19,0,2
31,2,15,5,2
32,2,15,5,2
33,2,15,5,2
34,2,22,0,2
0,3,0,3,2
1,3,0,1,2
2,3,0,4,2
3,3,0,1,2
4,3,0,5,2
5,3,0,3,2
6,3,0,1,2
7,3,0,2,2
8,3,0,4,2
9,3,0,3,2
10,3,0,2,2
11,3,0,3,2
12,3,0,2,2
13,3,0,1,2
14,3,0,3,2
15,3,0,1,2
16,3,0,5,2
17,3,0,4,2
18,3,0,3,2
19,3,0,1,2
20,3,0,5,2
21,3,0,2,2
22,3,0,1,2
23,3,0,1,2
24,3,0,2,2
25,3,0,2,2
26,3,0,2,2
27,3,0,2,2
28,3,0,1,2
29,3,0,2,2
30,3,0,1,2
31,3,0,2,2
32,3,0,2,2
33,3,0,5,2
34,3,0,1,2
1,4,0,3,2
2,4,0,2,2
3,4,0,2,2
4,4,0,4,2
13,4,0,1,2
14,4,1,5,4
8,5,6,10,4
9,5,8,9,4
10,5,6,9,4
13,5,8,8,4
14,5,9,0,4
18,5,0,2,2
8,6,6,11,4
9,6,8,7,4
10,6,1,5,4
11,6,6,9,4
12,6,3,24,4
13,6,5,17,4
14,6,10,4,4
9,7,8,9,4
10,7,1,2,4
11,7,25,0,2
12,7,10,4,4
13,7,25,0,2
14,7,10,6,4
7,8,8,9,4
8,8,1,5,4
9,8,25,0,2
10,8,9,6,4
11,8,25,0,2
12,8,0,2,4
13,8,25,0,2
35,8,15,16,1
5,9,1,5,4
7,9,9,0,4
8,9,9,6,4
9,9,25,0,2
10,9,0,4,4
11,9,25,0,2
12,9,0,2,4
13,9,25,0,2
15,9,9,2,4
16,9,11,2,4
35,9,16,18,1
5,10,9,0,4
6,10,24,2,2
7,10,10,4,4
8,10,0,2,4
9,10,25,0,2
10,10,0,4,4
11,10,0,2,4
12,10,0,2,4
13,10,24,3,2
16,10,22,1,2
19,10,1,6,4
20,10,1,2,4
21,10,1,4,4
27,10,1,2,4
28,10,1,4,4
29,10,1,6,4
30,10,1,3,4
31,10,1,6,4
39,10,4,6,1
40,10,16,13,2
5,11,9,1,4
6,11,24,3,2
7,11,0,2,4
8,11,0,5,4
9,11,25,0,2
10,11,16,1,4
11,11,0,7,4
12,11,1,7,4
15,11,31,10,2
16,11,22,4,2
17,11,1,6,4
19,11,1,5,4
28,11,1,3,4
29,11,1,3,4
30,11,1,3,4
31,11,9,0,4
40,11,16,14,1
41,11,16,13,2
2,12,13,10,2
6,12,0,2,4
7,12,0,3,4
8,12,22,1,4
9,12,24,3,2
10,12,21,2,2
12,12,24,7,4
13,12,26,7,4
14,12,21,4,2
15,12,20,5,2
16,12,30,12,2
17,12,1,2,4
29,12,1,5,4
30,12,9,0,4
31,12,10,4,4
40,12,16,14,1
41,12,16,14,1
0,13,20,4,2
1,13,22,4,2
2,13,13,15,2
5,13,22,2,2
6,13,0,3,4
7,13,0,7,4
8,13,1,7,4
10,13,26,15,2
11,13,20,5,2
12,13,24,8,4
13,13,27,12,2
14,13,29,12,2
15,13,31,11,2
16,13,24,7,4
18,13,30,16,2
19,13,31,16,2
22,13,6,6,4
23,13,7,4,4
27,13,5,0,1
28,13,6,0,1
29,13,7,5,1
34,13,19,9,1
40,13,16,15,1
41,13,16,14,1
1,14,22,9,2
6,14,0,7,4
7,14,1,11,4
8,14,24,7,4
9,14,0,1,5
10,14,26,15,2
11,14,31,11,2
12,14,25,11,4
13,14,16,8,4
14,14,4,8,4
15,14,24,11,4
16,14,26,12,2
17,14,24,9,4
18,14,29,14,2
19,14,29,20,2
20,14,30,16,2
21,14,30,16,2
22,14,13,7,4
23,14,30,16,1
24,14,30,16,1
25,14,30,16,1
26,14,31,16,1
27,14,5,2,1
28,14,6,3,1
29,14,8,4,1
30,14,5,3,1
31,14,6,2,1
32,14,6,3,1
34,14,17,10,1
35,14,18,10,1
40,14,20,4,1
41,14,16,15,1
0,15,22,12,2
1,15,22,9,2
3,15,1,6,4
4,15,1,2,4
5,15,22,5,2
6,15,1,24,4
7,15,24,7,4
8,15,25,11,4
9,15,0,1,5
10,15,5,4,4
11,15,5,4,4
12,15,5,5,4
13,15,5,3,4
14,15,16,8,4
15,15,11,8,2
16,15,4,3,4
17,15,26,13,2
18,15,29,19,2
19,15,30,18,2
20,15,30,18,2
21,15,30,19,2
22,15,16,6,2
23,15,6,10,4
24,15,7,9,4
25,15,7,10,4
26,15,29,20,1
27,15,31,16,1
28,15,6,5,1
29,15,8,1,1
