43,0,12,12,0,0
44,0,13,12,0,0
31,1,17,13,0,0
32,1,17,13,0,0
38,1,14,10,0,0
39,1,15,10,0,0
40,1,16,10,0,0
43,1,12,13,0,0
44,1,13,13,0,0
29,2,8,56,0,0
30,2,17,13,0,0
38,2,14,11,0,0
39,2,15,11,0,0
40,2,16,11,0,0
43,2,12,14,0,0
44,2,13,14,0,0
29,3,18,13,0,0
31,3,2,12,0,0
32,3,3,12,0,0
33,3,4,12,0,0
34,3,5,12,0,0
38,3,14,12,0,0
39,3,15,12,0,0
40,3,16,12,0,0
23,4,18,14,0,0
25,4,18,13,0,0
27,4,18,13,0,0
31,4,2,13,0,0
32,4,3,13,0,0
33,4,4,13,0,0
34,4,5,13,0,0
35,4,18,13,0,0
0,5,29,9,0,0
1,5,30,9,0,0
2,5,31,9,0,0
31,5,2,14,0,0
32,5,3,14,0,0
33,5,4,14,0,0
34,5,5,14,0,0
38,5,18,14,0,0
0,6,29,10,0,0
1,6,30,10,0,0
2,6,31,10,0,0
26,13,18,17,0,0
27,13,19,17,0,0
26,14,18,18,0,0
27,14,19,18,0,0
24,25,47,23,0,0
25,25,48,23,0,0
24,26,47,24,0,0
25,26,48,24,0,0
24,27,47,25,0,0
25,27,48,25,0,0
