0,0,2,0
1,0,2,0
2,0,2,0
3,0,2,0
4,0,2,0
5,0,2,0
6,0,2,0
7,0,2,0
8,0,2,0
9,0,2,0
10,0,2,0
11,0,2,0
12,0,2,0
13,0,2,0
14,0,2,0
0,1,2,0
14,1,2,0
0,2,2,0
14,2,2,0
0,3,2,0
1,3,2,0
2,3,2,0
3,3,2,0
4,3,2,0
5,3,2,0
6,3,2,0
7,3,2,0
8,3,2,0
9,3,2,0
10,3,2,0
11,3,2,0
12,3,2,0
13,3,2,0
14,3,2,0
0,4,2,0
1,4,2,0
3,4,2,0
10,4,36,0
13,4,2,0
14,4,2,0
0,5,2,0
6,5,2,0
7,5,2,0
8,5,2,0
14,5,2,0
0,6,2,0
6,6,17,0
7,6,17,0
8,6,17,0
13,6,2,0
14,6,2,0
0,7,2,0
1,7,18,0
13,7,2,0
14,7,2,0
0,8,2,0
1,8,2,0
2,8,22,0
14,8,2,0
0,9,2,0
1,9,2,0
2,9,2,0
5,9,2,0
6,9,2,0
7,9,2,0
8,9,29,0
12,9,4,0
13,9,29,0
14,9,2,0
2,10,2,0
3,10,2,0
4,10,2,0
5,10,2,0
7,10,2,0
8,10,2,0
12,10,28,0
13,10,2,0
14,10,2,0
7,11,2,0
8,11,2,0
9,11,2,0
10,11,18,0
11,11,18,0
12,11,2,0
13,11,2,0
14,11,2,0
