5,3,9,0
6,3,17,0
7,3,17,0
8,3,17,0
9,3,17,0
10,3,17,0
11,3,17,0
12,3,17,0
13,3,17,0
14,3,17,0
15,3,17,0
16,3,17,0
17,3,17,0
18,3,17,0
19,3,17,0
20,3,17,0
21,3,17,0
22,3,17,0
23,3,17,0
24,3,17,0
25,3,17,0
26,3,17,0
27,3,17,0
28,3,17,0
29,3,17,0
30,3,17,0
31,3,17,0
32,3,17,0
33,3,17,0
34,3,17,0
35,3,17,0
36,3,17,0
37,3,17,0
38,3,17,0
39,3,17,0
40,3,17,0
41,3,17,0
42,3,17,0
43,3,17,0
44,3,17,0
4,4,2,0
5,4,9,0
3,5,2,0
4,5,9,0
5,5,37,0
42,5,39,0
43,5,17,0
44,5,17,0
0,6,53,0
1,6,17,0
2,6,17,0
3,6,17,0
4,6,15,0
42,6,10,0
0,7,10,0
42,7,10,0
0,8,10,0
42,8,10,0
0,9,10,0
42,9,10,0
0,10,10,0
42,10,10,0
0,11,10,0
42,11,10,0
0,12,10,0
42,12,10,0
0,13,10,0
42,13,10,0
43,13,62,0
0,14,10,0
41,14,57,0
42,14,15,0
43,14,62,0
0,15,10,0
39,15,57,0
40,15,58,0
0,16,10,0
38,16,58,0
41,16,57,0
0,17,10,0
39,17,57,0
40,17,58,0
41,17,26,0
42,17,22,0
43,17,18,0
44,17,19,0
0,18,10,0
38,18,58,0
39,18,50,0
40,18,17,0
41,18,17,0
44,18,9,0
0,19,10,0
41,19,50,0
42,19,2,0
44,19,9,0
0,20,10,0
42,20,33,0
43,20,17,0
44,20,34,0
0,21,10,0
0,22,10,0
0,23,10,0
0,24,10,0
0,25,10,0
0,26,10,0
0,27,10,0
0,28,10,0
0,29,10,0
